code,H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=4.496820,b=4.496820,c=3.103320,alpha=90.000000,beta=90.000000,gamma=90.000000
0,-1.0,-1.0,0.0,4,2112.5181491346966,0.9977104902133889,28.038996090106988,416.7384907912836,1.7389106561261733,0.0038931174277573723
1,-1.0,-1.0,0.0,4,4.92414951017186,0.9985686714506739,28.10996622369782,20.253419668452995,0.07767943879994126,0.0007249165532157659
0,0.0,1.0,1.0,8,15.502678397604958,0.9686267163019175,35.105901760628484,44.160605842795185,0.13470725493162153,0.0005
1,0.0,1.0,1.0,8,11.66473415247556,0.9184746647297696,35.19581334458556,43.546608023378354,0.1283026321645526,0.0005
0,2.0,0.0,0.0,4,40.17674703285055,0.999428353082516,40.070252411474456,89.96385369337936,0.14235542679485433,0.0026168241876449163
1,2.0,0.0,0.0,4,191.18473983235904,0.9774904302025963,40.17391144012029,218.93785193235834,0.36105378242534214,0.001004083585278785
0,1.0,1.0,-1.0,8,97.05915383719183,0.9949056090195418,40.58827945310135,54.1460761129022,0.6602141596811025,0.0006755908037622035
1,1.0,1.0,-1.0,8,1.7844554450197756,0.9993108395346953,40.69339730122899,3.1221702351656293,0.18245427240845905,0.0019349849453489513
0,-1.0,2.0,0.0,8,338.45153287204437,0.9164554699574057,45.04350614858124,433.8781793662179,0.5261181790717104,0.002099004762810271
1,-1.0,2.0,0.0,8,338.496335402137,0.9215719622871624,45.16138203153457,225.73887929389196,1.3527805581596706,0.004833467886841205
0,2.0,-1.0,1.0,16,54.749566489760866,0.9891846261845634,54.31375715277055,281.01407610632754,0.06294779196631516,0.0010901491100055994
1,2.0,-1.0,1.0,16,191.2890508372594,0.9487826979933239,54.45959941186122,231.8035401376636,0.4201614008836253,0.0017176836791276129
0,-2.0,2.0,0.0,8,32.07219951903941,0.9943461052334689,57.959982376524785,91.48978875483533,0.11291001561853553,0.0020837507950443716
1,-2.0,2.0,0.0,8,25.47755304522061,0.9577411218962285,58.11745367151416,126.65694321437928,0.06882051007283596,0.0009691114531694393
0,0.0,0.0,-2.0,2,29.15289499747815,0.9742948689546814,59.52873226008254,176.2089369600465,0.05545463359700487,0.0005150859362841065
1,0.0,0.0,-2.0,2,20.14008382593719,0.9693702168564975,59.691333134489426,61.273364959557185,0.12304864400859233,0.0005221988794563038
0,-3.0,1.0,0.0,8,751.0402073353526,0.8832592280464118,65.59780572284915,740.7963820897417,0.6698185175463809,0.006755879612472748
1,-3.0,1.0,0.0,8,380.47538729901953,0.8125934640359866,65.7810543752437,741.2520250084392,0.37023615786300146,0.0035797068175867784
0,-2.0,2.0,-1.0,16,485.4750417663755,0.8695003433619545,65.9654153888905,760.084493576328,0.4155111303619624,0.0033495309654698194
1,-2.0,2.0,-1.0,16,144.5147231769832,0.9457673173528878,66.14995912621542,225.86891746646236,0.2978072118699657,0.0015358776414530076
0,1.0,-1.0,2.0,16,49.55720389621225,0.959523782713204,67.06204608611695,175.6006698164943,0.1082591692415479,0.0005
1,1.0,-1.0,2.0,16,69.41560677025139,0.9774529763480295,67.25048575878807,117.5818065796141,0.21386331984412932,0.001415744425205216
0,3.0,0.0,-1.0,8,114.22520451688581,0.9869284228940265,69.59817329272606,296.2134291466599,0.12880963226635045,0.001141061847110921
1,3.0,0.0,-1.0,8,34.57853957337725,0.9850499675502945,69.79581731332037,140.68102978446169,0.08009620725120331,0.0015044391810314852
0,-3.0,1.0,1.0,8,70.28140211003922,0.9925906475545218,73.14708123352459,78.8858657910803,0.31272548908208514,0.0006951315342094287
1,-3.0,1.0,1.0,8,2.2311251368533997,0.9883851899010091,73.35809606810585,20.514428188863082,0.03500585354020661,0.0005
0,0.0,2.0,2.0,8,1427.3082920243758,0.9974940868853899,74.19513559112734,223.47903365199917,2.320899879185007,0.0025575365878720744
1,0.0,2.0,2.0,8,54.695791707876616,0.9807386649395694,74.41021691291441,57.568016709132436,0.4330908327525803,0.0005366740634937948
